customer_id,product_id,category,purchase_amount,original_price,discount_rate,order_date
1419,623,Electronics,62.68,124.46000000000001,0.5,2023-12-21 20:00:00
4659,259,Books,372.89,452.86,0.18,2023-12-21 21:00:00
6283,557,Electronics,402.37,411.95,0.02,2023-12-21 22:00:00
2340,807,Fashion,274.27,323.57,0.15,2023-12-21 23:00:00
6137,498,Electronics,79.05,171.70999999999998,0.54,2023-12-22 00:00:00
6189,918,Home & Kitchen,394.5,493.67,0.2,2023-12-22 01:00:00
2361,873,Fashion,157.37,180.55,0.13,2023-12-22 02:00:00
1591,190,Books,115.21,202.92,0.43,2023-12-22 03:00:00
1526,808,Fashion,237.93,256.82,0.07,2023-12-22 04:00:00
8855,680,Electronics,461.71,546.62,0.16,2023-12-22 05:00:00
2292,565,Toys,152.2,183.54,0.17,2023-12-22 06:00:00
2654,319,Toys,453.26,549.42,0.18,2023-12-22 07:00:00
1187,518,Toys,31.56,102.63,0.69,2023-12-22 08:00:00
3758,478,Fashion,46.34,89.26,0.48,2023-12-22 09:00:00
9720,825,Toys,350.79,382.48,0.08,2023-12-22 10:00:00
9625,546,Home & Kitchen,99.34,126.69,0.22,2023-12-22 11:00:00
7431,245,Books,161.73,231.41,0.3,2023-12-22 12:00:00
7037,332,Toys,72.5,162.6,0.55,2023-12-22 13:00:00
9494,470,Home & Kitchen,169.46,246.18,0.31,2023-12-22 14:00:00
5182,333,Home & Kitchen,143.83,228.14000000000001,0.37,2023-12-22 15:00:00
7973,825,Fashion,369.49,448.72,0.18,2023-12-22 16:00:00
1437,466,Fashion,352.5,450.52,0.22,2023-12-22 17:00:00
1832,580,Books,477.69,554.68,0.14,2023-12-22 18:00:00
9988,672,Books,363.59,388.55999999999995,0.06,2023-12-22 19:00:00
9751,462,Electronics,348.93,429.13,0.19,2023-12-22 20:00:00
9953,689,Books,348.63,384.23,0.09,2023-12-22 21:00:00
6794,610,Fashion,442.07,541.67,0.18,2023-12-22 22:00:00
4574,194,Home & Kitchen,151.64,192.42,0.21,2023-12-22 23:00:00
4785,941,Electronics,153.55,186.37,0.18,2023-12-23 00:00:00
6220,315,Books,371.9,399.63,0.07,2023-12-23 01:00:00
8750,824,Home & Kitchen,118.21,185.76999999999998,0.36,2023-12-23 02:00:00
7818,915,Fashion,456.45,471.83,0.03,2023-12-23 03:00:00
1684,811,Toys,269.72,365.31000000000006,0.26,2023-12-23 04:00:00
5233,963,Electronics,153.56,186.52,0.18,2023-12-23 05:00:00
1577,642,Home & Kitchen,389.17,422.23,0.08,2023-12-23 06:00:00
9007,901,Fashion,159.6,168.98,0.06,2023-12-23 07:00:00
1227,954,Fashion,481.82,510.19,0.06,2023-12-23 08:00:00
3328,234,Electronics,491.58,536.38,0.08,2023-12-23 09:00:00
3731,182,Electronics,335.06,375.17,0.11,2023-12-23 10:00:00
1430,490,Books,61.25,92.19,0.34,2023-12-23 11:00:00
2709,146,Books,135.29,144.16,0.06,2023-12-23 12:00:00
6782,491,Electronics,260.13,293.69,0.11,2023-12-23 13:00:00
2234,817,Electronics,426.47,505.41,0.16,2023-12-23 14:00:00
9493,484,Home & Kitchen,96.52,143.20999999999998,0.33,2023-12-23 15:00:00
6205,480,Books,56.68,89.3,0.37,2023-12-23 16:00:00
2420,176,Fashion,41.87,75.83,0.45,2023-12-23 17:00:00
1768,358,Books,255.95,313.62,0.18,2023-12-23 18:00:00
7034,703,Books,442.93,476.65,0.07,2023-12-23 19:00:00
9635,498,Electronics,25.97,90.9,0.71,2023-12-23 20:00:00
4104,199,Electronics,110.1,209.1,0.47,2023-12-23 21:00:00
5355,600,Books,348.16,357.07000000000005,0.02,2023-12-23 22:00:00
4305,482,Toys,413.8,434.83000000000004,0.05,2023-12-23 23:00:00
2538,806,Toys,404.66,426.68,0.05,2023-12-24 00:00:00
2331,291,Books,393.61,441.08000000000004,0.11,2023-12-24 01:00:00
9168,679,Toys,69.25,78.18,0.11,2023-12-24 02:00:00
7939,853,Books,201.63,251.99,0.2,2023-12-24 03:00:00
9261,701,Electronics,492.45,585.7,0.16,2023-12-24 04:00:00
6558,444,Electronics,494.5,500.6,0.01,2023-12-24 05:00:00
6944,109,Electronics,303.2,342.87,0.12,2023-12-24 06:00:00
8126,363,Fashion,356.09,433.37,0.18,2023-12-24 07:00:00
1480,367,Electronics,475.89,495.57,0.04,2023-12-24 08:00:00
6263,931,Electronics,227.71,240.08,0.05,2023-12-24 09:00:00
5094,729,Books,72.75,137.67000000000002,0.47,2023-12-24 10:00:00
7167,861,Toys,336.13,342.08,0.02,2023-12-24 11:00:00
3793,670,Toys,480.25,561.42,0.14,2023-12-24 12:00:00
3892,294,Electronics,350.12,361.47,0.03,2023-12-24 13:00:00
2198,661,Electronics,402.64,457.45,0.12,2023-12-24 14:00:00
9011,506,Electronics,214.26,289.57,0.26,2023-12-24 15:00:00
3372,395,Books,52.75,80.74,0.35,2023-12-24 16:00:00
2892,989,Books,88.6,103.44,0.14,2023-12-24 17:00:00
6790,196,Books,491.41,513.09,0.04,2023-12-24 18:00:00
2883,561,Toys,249.13,335.32,0.26,2023-12-24 19:00:00
6467,738,Fashion,10.95,83.0,0.87,2023-12-24 20:00:00
1797,857,Toys,477.91,501.73,0.05,2023-12-24 21:00:00
9209,186,Books,251.4,324.43,0.23,2023-12-24 22:00:00
9235,176,Home & Kitchen,418.95,491.27,0.15,2023-12-24 23:00:00
1154,988,Fashion,276.49,376.27,0.27,2023-12-25 00:00:00
5962,815,Electronics,55.34,97.54,0.43,2023-12-25 01:00:00
5080,582,Toys,309.71,396.87,0.22,2023-12-25 02:00:00
9050,245,Fashion,498.71,546.12,0.09,2023-12-25 03:00:00
6947,760,Home & Kitchen,22.2,112.49000000000001,0.8,2023-12-25 04:00:00
5320,210,Fashion,421.69,435.39,0.03,2023-12-25 05:00:00
2892,740,Toys,121.56,143.21,0.15,2023-12-25 06:00:00
4424,864,Books,199.96,285.71000000000004,0.3,2023-12-25 07:00:00
3015,777,Electronics,189.49,272.32,0.3,2023-12-25 08:00:00
7673,396,Books,449.9,483.91999999999996,0.07,2023-12-25 09:00:00
7032,525,Books,254.72,316.42,0.19,2023-12-25 10:00:00
5833,748,Toys,226.35,267.71,0.15,2023-12-25 11:00:00
1565,890,Books,409.92,415.90000000000003,0.01,2023-12-25 12:00:00
8412,433,Books,29.21,36.69,0.2,2023-12-25 13:00:00
3018,622,Toys,47.8,57.949999999999996,0.18,2023-12-25 14:00:00
3314,682,Toys,15.74,77.17999999999999,0.8,2023-12-25 15:00:00
5412,770,Home & Kitchen,345.55,377.08000000000004,0.08,2023-12-25 16:00:00
4883,827,Books,265.18,283.86,0.07,2023-12-25 17:00:00
9216,637,Fashion,438.63,533.04,0.18,2023-12-25 18:00:00
7739,897,Electronics,251.77,268.3,0.06,2023-12-25 19:00:00
8902,261,Electronics,114.8,183.82999999999998,0.38,2023-12-25 20:00:00
2189,529,Toys,403.55,493.5,0.18,2023-12-25 21:00:00
8156,713,Toys,150.69,171.25,0.12,2023-12-25 22:00:00
8342,168,Home & Kitchen,468.17,493.57,0.05,2023-12-25 23:00:00
7884,232,Books,128.96,188.47,0.32,2023-12-26 00:00:00
4157,288,Toys,88.02,141.32,0.38,2023-12-26 01:00:00
6520,822,Toys,249.2,303.7,0.18,2023-12-26 02:00:00
2741,854,Electronics,30.0,87.69,0.66,2023-12-26 03:00:00
4688,777,Books,23.02,118.25999999999999,0.81,2023-12-26 04:00:00
8485,672,Home & Kitchen,250.53,260.64,0.04,2023-12-26 05:00:00
6369,973,Toys,111.48,188.72,0.41,2023-12-26 06:00:00
6644,378,Toys,9.63,36.72,0.74,2023-12-26 07:00:00
5023,529,Toys,151.55,192.05,0.21,2023-12-26 08:00:00
1716,724,Electronics,241.3,254.78,0.05,2023-12-26 09:00:00
4967,641,Toys,200.17,247.5,0.19,2023-12-26 10:00:00
8423,934,Toys,72.06,153.46,0.53,2023-12-26 11:00:00
7450,260,Electronics,291.94,306.32,0.05,2023-12-26 12:00:00
4215,845,Toys,356.61,387.79,0.08,2023-12-26 13:00:00
8825,998,Books,339.39,379.83,0.11,2023-12-26 14:00:00
1390,552,Books,199.91,214.78,0.07,2023-12-26 15:00:00
4037,988,Electronics,73.11,150.53,0.51,2023-12-26 16:00:00
1232,950,Books,252.25,332.01,0.24,2023-12-26 17:00:00
4131,269,Home & Kitchen,445.76,530.17,0.16,2023-12-26 18:00:00
8634,929,Toys,237.02,297.49,0.2,2023-12-26 19:00:00
1233,797,Home & Kitchen,101.86,155.05,0.34,2023-12-26 20:00:00
2391,156,Books,51.06,81.0,0.37,2023-12-26 21:00:00
1889,339,Electronics,472.24,539.48,0.12,2023-12-26 22:00:00
8902,868,Electronics,372.79,420.02000000000004,0.11,2023-12-26 23:00:00
1745,457,Home & Kitchen,159.92,257.14,0.38,2023-12-27 00:00:00
1427,300,Books,151.2,248.18,0.39,2023-12-27 01:00:00
1731,543,Toys,448.13,539.12,0.17,2023-12-27 02:00:00
1799,936,Books,92.9,132.11,0.3,2023-12-27 03:00:00
7507,926,Books,269.84,309.79999999999995,0.13,2023-12-27 04:00:00
8025,401,Electronics,358.18,444.18,0.19,2023-12-27 05:00:00
8624,205,Fashion,201.21,275.48,0.27,2023-12-27 06:00:00
9326,901,Toys,24.75,96.66,0.74,2023-12-27 07:00:00
6383,200,Toys,117.74,149.29999999999998,0.21,2023-12-27 08:00:00
7207,196,Electronics,451.4,535.5699999999999,0.16,2023-12-27 09:00:00
3538,764,Books,263.94,323.98,0.19,2023-12-27 10:00:00
4718,128,Electronics,408.64,456.09,0.1,2023-12-27 11:00:00
9232,605,Books,280.06,367.28,0.24,2023-12-27 12:00:00
4367,764,Fashion,472.08,514.53,0.08,2023-12-27 13:00:00
6008,537,Fashion,455.02,522.14,0.13,2023-12-27 14:00:00
6229,478,Home & Kitchen,244.03,293.29,0.17,2023-12-27 15:00:00
8388,172,Books,162.55,223.86,0.27,2023-12-27 16:00:00
3415,353,Electronics,302.83,311.68,0.03,2023-12-27 17:00:00
8171,615,Electronics,339.07,387.88,0.13,2023-12-27 18:00:00
3949,848,Electronics,251.69,309.56,0.19,2023-12-27 19:00:00
5261,649,Home & Kitchen,412.03,463.84,0.11,2023-12-27 20:00:00
6145,119,Toys,95.75,181.25,0.47,2023-12-27 21:00:00
4466,724,Electronics,170.53,205.09,0.17,2023-12-27 22:00:00
4088,634,Fashion,344.76,433.75,0.21,2023-12-27 23:00:00
2115,520,Electronics,127.11,170.44,0.25,2023-12-28 00:00:00
5578,545,Electronics,222.72,293.7,0.24,2023-12-28 01:00:00
3590,978,Electronics,482.05,495.29,0.03,2023-12-28 02:00:00
8372,235,Toys,314.81,338.82,0.07,2023-12-28 03:00:00
4573,604,Electronics,474.78,552.0899999999999,0.14,2023-12-28 04:00:00
3978,859,Toys,362.61,368.78000000000003,0.02,2023-12-28 05:00:00
8313,400,Toys,363.71,460.71999999999997,0.21,2023-12-28 06:00:00
8022,708,Home & Kitchen,297.97,321.08000000000004,0.07,2023-12-28 07:00:00
5975,132,Fashion,75.39,166.01,0.55,2023-12-28 08:00:00
5925,746,Electronics,262.26,316.27,0.17,2023-12-28 09:00:00
9047,866,Electronics,130.07,188.7,0.31,2023-12-28 10:00:00
9090,377,Electronics,499.34,512.3299999999999,0.03,2023-12-28 11:00:00
9051,232,Toys,137.15,176.85000000000002,0.22,2023-12-28 12:00:00
6292,849,Books,119.19,139.03,0.14,2023-12-28 13:00:00
7645,626,Fashion,313.82,368.78,0.15,2023-12-28 14:00:00
6403,888,Electronics,257.92,315.24,0.18,2023-12-28 15:00:00
4430,225,Books,15.57,87.99000000000001,0.82,2023-12-28 16:00:00
2995,444,Books,69.12,157.56,0.56,2023-12-28 17:00:00
7030,116,Books,406.47,455.95000000000005,0.11,2023-12-28 18:00:00
4891,923,Fashion,244.43,271.6,0.1,2023-12-28 19:00:00
8145,661,Books,77.28,113.97,0.32,2023-12-28 20:00:00
9498,746,Electronics,235.3,320.77,0.27,2023-12-28 21:00:00
3102,729,Electronics,130.31,149.17000000000002,0.13,2023-12-28 22:00:00
4030,477,Home & Kitchen,115.68,180.27,0.36,2023-12-28 23:00:00
9524,917,Toys,479.07,485.31,0.01,2023-12-29 00:00:00
9107,159,Books,184.2,212.54,0.13,2023-12-29 01:00:00
1242,736,Toys,27.98,89.16,0.69,2023-12-29 02:00:00
2884,566,Toys,485.31,533.67,0.09,2023-12-29 03:00:00
9015,727,Toys,398.45,450.34,0.12,2023-12-29 04:00:00
7747,490,Toys,130.93,198.68,0.34,2023-12-29 05:00:00
9494,784,Toys,207.4,234.69,0.12,2023-12-29 06:00:00
5330,286,Electronics,431.83,463.51,0.07,2023-12-29 07:00:00
8863,597,Fashion,181.92,251.94,0.28,2023-12-29 08:00:00
4109,699,Books,285.87,342.01,0.16,2023-12-29 09:00:00
3186,814,Books,269.75,276.14,0.02,2023-12-29 10:00:00
2550,460,Electronics,203.64,272.32,0.25,2023-12-29 11:00:00
1646,922,Electronics,321.55,385.46000000000004,0.17,2023-12-29 12:00:00
7144,931,Toys,239.28,251.75,0.05,2023-12-29 13:00:00
5656,548,Fashion,15.51,91.52000000000001,0.83,2023-12-29 14:00:00
9904,793,Books,408.12,462.72,0.12,2023-12-29 15:00:00
1537,963,Home & Kitchen,61.01,85.46,0.29,2023-12-29 16:00:00
7572,779,Electronics,234.72,292.86,0.2,2023-12-29 17:00:00
1234,280,Home & Kitchen,292.05,353.62,0.17,2023-12-29 18:00:00
7539,911,Books,354.23,446.64,0.21,2023-12-29 19:00:00
2374,229,Electronics,208.34,283.84000000000003,0.27,2023-12-29 20:00:00
2909,248,Books,369.1,402.78000000000003,0.08,2023-12-29 21:00:00
8218,571,Electronics,70.02,86.24,0.19,2023-12-29 22:00:00
1080,917,Books,328.46,414.51,0.21,2023-12-29 23:00:00
3083,820,Home & Kitchen,414.04,499.42,0.17,2023-12-30 00:00:00
2690,722,Fashion,445.27,466.91999999999996,0.05,2023-12-30 01:00:00
1756,599,Electronics,291.89,302.78999999999996,0.04,2023-12-30 02:00:00
3670,748,Home & Kitchen,159.88,232.51,0.31,2023-12-30 03:00:00
4751,454,Books,85.86,159.51,0.46,2023-12-30 04:00:00
9659,310,Home & Kitchen,176.05,197.88,0.11,2023-12-30 05:00:00
6261,757,Electronics,272.29,340.77000000000004,0.2,2023-12-30 06:00:00
7852,695,Home & Kitchen,102.18,133.68,0.24,2023-12-30 07:00:00
2494,129,Books,476.49,506.25,0.06,2023-12-30 08:00:00
6740,676,Toys,449.08,484.90999999999997,0.07,2023-12-30 09:00:00
9055,123,Fashion,21.31,75.75,0.72,2023-12-30 10:00:00
1901,822,Fashion,283.17,364.59000000000003,0.22,2023-12-30 11:00:00
1672,321,Toys,395.71,448.08,0.12,2023-12-30 12:00:00
9630,701,Electronics,126.47,159.78,0.21,2023-12-30 13:00:00
1444,717,Home & Kitchen,264.33,353.31,0.25,2023-12-30 14:00:00
9655,783,Home & Kitchen,205.97,216.2,0.05,2023-12-30 15:00:00
3198,841,Toys,102.29,183.01,0.44,2023-12-30 16:00:00
3287,688,Toys,309.3,388.82,0.2,2023-12-30 17:00:00
5008,679,Books,496.88,525.97,0.06,2023-12-30 18:00:00
1496,976,Books,185.82,209.66,0.11,2023-12-30 19:00:00
2463,500,Fashion,278.43,366.53,0.24,2023-12-30 20:00:00
7828,964,Electronics,167.29,225.38,0.26,2023-12-30 21:00:00
5253,703,Electronics,439.09,448.46,0.02,2023-12-30 22:00:00
1493,611,Toys,432.98,522.61,0.17,2023-12-30 23:00:00
6065,187,Fashion,93.49,131.64999999999998,0.29,2023-12-31 00:00:00
6430,564,Fashion,450.47,487.97,0.08,2023-12-31 01:00:00
2426,149,Books,80.0,146.11,0.45,2023-12-31 02:00:00
2793,202,Home & Kitchen,52.24,120.06,0.56,2023-12-31 03:00:00
3723,467,Electronics,328.2,366.77,0.11,2023-12-31 04:00:00
1658,591,Fashion,196.02,214.63,0.09,2023-12-31 05:00:00
5761,657,Books,267.72,325.19000000000005,0.18,2023-12-31 06:00:00
8630,790,Books,328.02,392.40999999999997,0.16,2023-12-31 07:00:00
9741,878,Books,31.15,117.87,0.74,2023-12-31 08:00:00
9834,367,Home & Kitchen,150.01,201.03,0.25,2023-12-31 09:00:00
5350,496,Fashion,233.15,299.49,0.22,2023-12-31 10:00:00
1207,419,Toys,136.96,147.13,0.07,2023-12-31 11:00:00
5190,619,Toys,29.24,119.22,0.75,2023-12-31 12:00:00
2883,548,Books,47.9,83.99000000000001,0.43,2023-12-31 13:00:00
3886,876,Books,401.87,466.93,0.14,2023-12-31 14:00:00
1477,575,Home & Kitchen,456.14,548.16,0.17,2023-12-31 15:00:00
9953,997,Books,80.36,162.36,0.51,2023-12-31 16:00:00
9381,689,Fashion,128.38,193.95999999999998,0.34,2023-12-31 17:00:00
7854,339,Books,327.86,399.70000000000005,0.18,2023-12-31 18:00:00
1755,357,Books,477.36,569.85,0.16,2023-12-31 19:00:00
5931,807,Fashion,153.3,235.45000000000002,0.35,2023-12-31 20:00:00
6724,941,Electronics,428.33,491.27,0.13,2023-12-31 21:00:00
5150,742,Toys,255.48,323.06,0.21,2023-12-31 22:00:00
5060,489,Books,478.5,497.49,0.04,2023-12-31 23:00:00
5765,442,Fashion,72.45,122.12,0.41,2024-01-01 00:00:00
4612,872,Toys,486.97,520.5600000000001,0.06,2024-01-01 01:00:00
7553,853,Home & Kitchen,223.28,269.32,0.17,2024-01-01 02:00:00
8378,486,Electronics,476.7,544.61,0.12,2024-01-01 03:00:00
2689,493,Books,232.05,251.22000000000003,0.08,2024-01-01 04:00:00
2316,782,Electronics,267.39,274.03999999999996,0.02,2024-01-01 05:00:00
8130,758,Books,403.36,446.07,0.1,2024-01-01 06:00:00
4186,369,Books,362.7,398.31,0.09,2024-01-01 07:00:00
6789,248,Books,311.7,356.64,0.13,2024-01-01 08:00:00
2145,479,Electronics,211.41,304.88,0.31,2024-01-01 09:00:00
5394,910,Home & Kitchen,397.26,469.43,0.15,2024-01-01 10:00:00
8942,127,Fashion,474.37,510.48,0.07,2024-01-01 11:00:00
8548,248,Fashion,9.86,31.89,0.69,2024-01-01 12:00:00
1560,519,Home & Kitchen,295.98,359.74,0.18,2024-01-01 13:00:00
2912,379,Home & Kitchen,433.66,501.13,0.13,2024-01-01 14:00:00
2864,281,Books,328.29,379.23,0.13,2024-01-01 15:00:00
1296,265,Books,401.41,426.62,0.06,2024-01-01 16:00:00
3409,116,Fashion,448.06,455.77,0.02,2024-01-01 17:00:00
8630,249,Books,376.72,406.96000000000004,0.07,2024-01-01 18:00:00
2461,438,Books,359.92,408.35,0.12,2024-01-01 19:00:00
5292,144,Home & Kitchen,482.55,562.4,0.14,2024-01-01 20:00:00
3268,601,Electronics,432.52,518.63,0.17,2024-01-01 21:00:00
1994,941,Toys,408.61,452.84000000000003,0.1,2024-01-01 22:00:00
7554,288,Toys,47.77,128.4,0.63,2024-01-01 23:00:00
1007,750,Books,123.32,222.69,0.45,2024-01-02 00:00:00
3515,160,Books,280.59,353.66999999999996,0.21,2024-01-02 01:00:00
2417,393,Toys,356.23,430.45000000000005,0.17,2024-01-02 02:00:00
3316,933,Home & Kitchen,155.09,246.5,0.37,2024-01-02 03:00:00
8358,132,Toys,51.2,88.32,0.42,2024-01-02 04:00:00
4932,398,Toys,158.99,165.05,0.04,2024-01-02 05:00:00
7204,514,Toys,386.66,485.42,0.2,2024-01-02 06:00:00
2287,723,Books,439.31,490.9,0.11,2024-01-02 07:00:00
2118,902,Books,456.89,536.53,0.15,2024-01-02 08:00:00
9744,648,Toys,192.54,274.73,0.3,2024-01-02 09:00:00
8637,530,Books,189.41,232.17,0.18,2024-01-02 10:00:00
1660,594,Toys,206.32,262.74,0.21,2024-01-02 11:00:00
9907,199,Home & Kitchen,191.03,247.32,0.23,2024-01-02 12:00:00
7922,122,Books,334.77,360.69,0.07,2024-01-02 13:00:00
9104,519,Electronics,182.37,198.55,0.08,2024-01-02 14:00:00
7337,523,Books,15.07,71.71000000000001,0.79,2024-01-02 15:00:00
3529,586,Home & Kitchen,222.32,238.73,0.07,2024-01-02 16:00:00
4970,829,Home & Kitchen,115.96,153.84,0.25,2024-01-02 17:00:00
4407,188,Books,19.26,41.94,0.54,2024-01-02 18:00:00
8416,308,Fashion,238.07,310.23,0.23,2024-01-02 19:00:00
5760,370,Toys,106.95,194.79000000000002,0.45,2024-01-02 20:00:00
2897,848,Toys,229.11,289.01,0.21,2024-01-02 21:00:00
7364,505,Home & Kitchen,142.49,186.45000000000002,0.24,2024-01-02 22:00:00
9464,820,Books,303.84,403.52,0.25,2024-01-02 23:00:00
5087,377,Fashion,495.48,502.49,0.01,2024-01-03 00:00:00
5374,305,Electronics,275.88,309.78999999999996,0.11,2024-01-03 01:00:00
8607,689,Toys,325.21,356.67999999999995,0.09,2024-01-03 02:00:00
5019,427,Fashion,460.04,498.88,0.08,2024-01-03 03:00:00
1815,709,Toys,190.13,217.04,0.12,2024-01-03 04:00:00
8255,957,Books,87.44,117.53999999999999,0.26,2024-01-03 05:00:00
1922,976,Toys,144.98,174.45999999999998,0.17,2024-01-03 06:00:00
5867,961,Electronics,204.38,257.43,0.21,2024-01-03 07:00:00
2264,435,Books,324.28,366.42999999999995,0.12,2024-01-03 08:00:00
4724,705,Home & Kitchen,7.27,73.0,0.9,2024-01-03 09:00:00
3722,691,Fashion,427.42,481.29,0.11,2024-01-03 10:00:00
6355,137,Toys,42.67,65.1,0.34,2024-01-03 11:00:00
3550,327,Books,450.82,532.77,0.15,2024-01-03 12:00:00
6319,582,Books,474.97,524.83,0.1,2024-01-03 13:00:00
7686,233,Toys,495.1,514.66,0.04,2024-01-03 14:00:00
2673,807,Home & Kitchen,405.71,426.56,0.05,2024-01-03 15:00:00
5587,489,Toys,75.22,155.93,0.52,2024-01-03 16:00:00
6353,893,Home & Kitchen,354.55,426.33000000000004,0.17,2024-01-03 17:00:00
7857,712,Toys,105.64,158.76,0.33,2024-01-03 18:00:00
2666,524,Books,449.08,483.15999999999997,0.07,2024-01-03 19:00:00
5511,686,Electronics,161.72,210.47,0.23,2024-01-03 20:00:00
7172,905,Electronics,166.76,232.23,0.28,2024-01-03 21:00:00
2384,609,Books,459.24,547.77,0.16,2024-01-03 22:00:00
5403,819,Electronics,11.55,69.36,0.83,2024-01-03 23:00:00
4954,694,Home & Kitchen,101.01,132.3,0.24,2024-01-04 00:00:00
7305,526,Books,213.86,222.92000000000002,0.04,2024-01-04 01:00:00
9252,754,Home & Kitchen,351.86,373.53000000000003,0.06,2024-01-04 02:00:00
8238,573,Books,325.55,392.32,0.17,2024-01-04 03:00:00
7981,667,Home & Kitchen,336.36,356.6,0.06,2024-01-04 04:00:00
7026,460,Home & Kitchen,440.61,491.36,0.1,2024-01-04 05:00:00
7609,898,Electronics,64.91,136.31,0.52,2024-01-04 06:00:00
9664,310,Books,263.47,297.75,0.12,2024-01-04 07:00:00
1958,278,Toys,364.11,432.68,0.16,2024-01-04 08:00:00
9724,157,Electronics,319.88,380.08,0.16,2024-01-04 09:00:00
1493,172,Home & Kitchen,226.92,273.62,0.17,2024-01-04 10:00:00
8042,314,Home & Kitchen,13.47,103.71,0.87,2024-01-04 11:00:00
1081,877,Toys,34.92,105.67,0.67,2024-01-04 12:00:00
7999,172,Toys,63.88,103.14,0.38,2024-01-04 13:00:00
3970,566,Home & Kitchen,174.9,256.31,0.32,2024-01-04 14:00:00
1011,370,Toys,63.24,138.36,0.54,2024-01-04 15:00:00
8824,598,Fashion,215.91,296.12,0.27,2024-01-04 16:00:00
1761,453,Electronics,93.43,159.32,0.41,2024-01-04 17:00:00
4185,333,Books,390.69,431.73,0.1,2024-01-04 18:00:00
1025,418,Toys,436.39,474.5,0.08,2024-01-04 19:00:00
2806,118,Toys,197.88,265.02,0.25,2024-01-04 20:00:00
7651,724,Fashion,258.11,275.55,0.06,2024-01-04 21:00:00
6664,674,Books,476.98,559.87,0.15,2024-01-04 22:00:00
6154,471,Fashion,270.08,310.26,0.13,2024-01-04 23:00:00
6824,283,Books,497.56,562.45,0.12,2024-01-05 00:00:00
4659,376,Electronics,75.35,127.75999999999999,0.41,2024-01-05 01:00:00
2525,773,Toys,431.8,486.14,0.11,2024-01-05 02:00:00
1760,854,Electronics,251.12,326.23,0.23,2024-01-05 03:00:00
1594,244,Books,16.24,80.77,0.8,2024-01-05 04:00:00
8192,757,Toys,486.25,515.03,0.06,2024-01-05 05:00:00
2055,180,Fashion,482.7,494.75,0.02,2024-01-05 06:00:00
4083,421,Home & Kitchen,194.72,279.53999999999996,0.3,2024-01-05 07:00:00
4675,534,Fashion,477.3,566.36,0.16,2024-01-05 08:00:00
6957,932,Home & Kitchen,74.8,95.42999999999999,0.22,2024-01-05 09:00:00
6255,142,Fashion,341.65,376.04999999999995,0.09,2024-01-05 10:00:00
5228,412,Books,100.0,131.82,0.24,2024-01-05 11:00:00
5181,392,Electronics,127.09,221.15,0.43,2024-01-05 12:00:00
2830,787,Home & Kitchen,390.77,415.21999999999997,0.06,2024-01-05 13:00:00
4395,987,Books,191.79,212.60999999999999,0.1,2024-01-05 14:00:00
2203,168,Electronics,8.53,30.799999999999997,0.72,2024-01-05 15:00:00
3810,155,Electronics,210.05,284.39,0.26,2024-01-05 16:00:00
4092,730,Toys,117.89,207.25,0.43,2024-01-05 17:00:00
4044,303,Toys,343.25,385.62,0.11,2024-01-05 18:00:00
7071,519,Toys,101.25,119.18,0.15,2024-01-05 19:00:00
8272,666,Home & Kitchen,421.92,482.56,0.13,2024-01-05 20:00:00
5673,649,Home & Kitchen,137.21,162.15,0.15,2024-01-05 21:00:00
4514,342,Electronics,199.55,210.64000000000001,0.05,2024-01-05 22:00:00
7192,300,Home & Kitchen,152.53,241.72,0.37,2024-01-05 23:00:00
1144,847,Electronics,323.74,411.47,0.21,2024-01-06 00:00:00
8507,573,Books,55.08,152.79,0.64,2024-01-06 01:00:00
5857,626,Fashion,241.66,291.69,0.17,2024-01-06 02:00:00
2377,755,Electronics,170.56,203.49,0.16,2024-01-06 03:00:00
4146,176,Electronics,442.65,520.78,0.15,2024-01-06 04:00:00
6024,577,Books,41.34,63.49,0.35,2024-01-06 05:00:00
1793,920,Toys,415.7,443.81,0.06,2024-01-06 06:00:00
6756,539,Toys,88.0,117.28999999999999,0.25,2024-01-06 07:00:00
5414,362,Toys,48.85,144.25,0.66,2024-01-06 08:00:00
2110,284,Electronics,105.15,179.48000000000002,0.41,2024-01-06 09:00:00
6672,154,Electronics,55.81,73.51,0.24,2024-01-06 10:00:00
5053,407,Home & Kitchen,262.89,276.71,0.05,2024-01-06 11:00:00
4937,615,Home & Kitchen,494.17,579.24,0.15,2024-01-06 12:00:00
4963,398,Fashion,21.99,103.21,0.79,2024-01-06 13:00:00
5942,651,Fashion,233.26,302.0,0.23,2024-01-06 14:00:00
6897,329,Home & Kitchen,196.1,219.73,0.11,2024-01-06 15:00:00
9974,476,Electronics,173.11,223.74,0.23,2024-01-06 16:00:00
2116,385,Books,169.27,231.53,0.27,2024-01-06 17:00:00
2750,237,Home & Kitchen,448.03,541.5799999999999,0.17,2024-01-06 18:00:00
5027,577,Electronics,14.39,35.49,0.59,2024-01-06 19:00:00
6745,714,Home & Kitchen,388.58,442.54999999999995,0.12,2024-01-06 20:00:00
6064,106,Toys,130.2,150.19,0.13,2024-01-06 21:00:00
6938,775,Home & Kitchen,194.73,241.89999999999998,0.19,2024-01-06 22:00:00
4397,518,Toys,212.97,236.98,0.1,2024-01-06 23:00:00
9265,571,Electronics,155.84,240.28,0.35,2024-01-07 00:00:00
2359,519,Toys,51.31,80.51,0.36,2024-01-07 01:00:00
